book,chapter,verse,sentence#,clause#,lex,status,sense_label,sense,action_status,action,#dos,#pdos,#sdos,#inds,#locs,#cpls,text
Genesis,42,27,92,2,NTN[,,2,make  (to be (as)/to become/to do) [2|fodder] [3|to he-ass~him],!,,2,0,2,0,0,0,[1|L@T;T ] [2|MIS:P.OW> ] [3|LAX:AMOROW ] [4|B.AM.@LOWn ]
Genesis,42,30,104,1,NTN[,,10,produce; yield; give [3|&~us],!,,1,0,1,0,0,0,[1|WA] [2|J.IT.;n ] [3|>OT@NW. ]
Genesis,42,34,117,1,NTN[,,1i,give [1|& brother~you:mm] to [3|to~you:mm],!,,1,0,1,1,0,0,[1|>ET&>:AXIJKEm ] [2|>ET.;n ] [3|L@KEm ]
Genesis,42,37,133,1,NTN[,wrn,1c,make [2|&~him] (to be (as)/to become/to do) [3|upon hand~me],?,[3|upon hand~me] taken as extra direct object besides [2|&~him],1,0,1,0,0,1,[1|T.:N@H ] [2|>OTOW ] [3|<AL&J@DIJ ]
Genesis,43,14,51,1,NTN[,,1i,give [5|compassion] to [4|to~you:mm],!,,1,0,1,1,1,1,[1|W:] [2|>;L CAD.AJ ] [3|JIT.;n ] [4|L@KEm ] [5|RAX:AMIJm ] [6|LIP:N;J H@>IJC ]
Genesis,43,23,84,1,NTN[,,1i,give [4|treasure] to [3|to~you:mm],!,,1,0,1,1,1,1,[1|>:ELOH;JKEm W;>LOH;J >:ABIJKEm ] [2|N@TAn ] [3|L@KEm ] [4|MAV:MOWn ] [5|B.:>AM:T.:XOT;JKEm ]
Genesis,43,24,88,1,NTN[,,10,produce; yield; give [3|water],!,,1,0,1,0,0,0,[1|WA] [2|J.IT.En&] [3|MAJIm ]
Genesis,43,24,90,1,NTN[,,2,make  (to be (as)/to become/to do) [3|fodder] [4|to he-ass~them:mm],!,,2,0,2,0,0,0,[1|WA] [2|J.IT.;n ] [3|MIS:P.OW> ] [4|LAX:AMOR;JHEm00
]
Genesis,45,2,5,1,NTN[,,10,produce; yield; give [3|& sound~him],!,,1,0,1,0,0,0,[1|WA] [2|J.IT.;n ] [3|>ET&QOLOW ] [4|B.IB:KIJ ]
Genesis,45,18,61,1,NTN[,,1i,give [4|& best earth Egypt] to [3|to~you:mm],!,,1,0,1,1,0,0,[1|W:] [2|>ET.:N@H ] [3|L@KEm ] [4|>ET&VW.B >EREy MIY:RAJIm ]
Genesis,45,21,71,1,NTN[,,1i,give [5|chariot] to [3|to~them:mm],!,,1,0,1,1,0,0,[1|WA] [2|J.IT.;n ] [3|L@HEm ] [4|JOWS;p ] [5|<:AG@LOWT ] [6|<AL&P.IJ PAR:<OH ]
Genesis,45,21,72,1,NTN[,,1i,give [4|provision to the way] to [3|to~them:mm],!,,1,0,1,1,0,0,[1|WA] [2|J.IT.;n ] [3|L@HEm ] [4|Y;D@H LAD.@REk:00
]
Genesis,45,22,73,1,NTN[,,2,make  (to be (as)/to become/to do) [1|to whole~them:mm to the man] [3|substitute mantle],!,,2,0,2,0,0,0,[1|L:KUL.@m L@>IJC ] [2|N@TAn ] [3|X:ALIPOWT F:M@LOT ]
Genesis,45,22,74,1,NTN[,,2,make  (to be (as)/to become/to do) [2|to Benjamin] [4|three hundred silver and five substitute mantle],!,,2,0,2,0,0,0,[1|W.] [2|L:BIN:J@MIn ] [3|N@TAn ] [4|C:LOC M;>OWT K.ESEp W:X@M;C X:ALIPOT F:M@LOT00
]
Genesis,46,18,37,2,NTN[,,10,produce; yield; give [4|to Leah daughter~him],!,,1,0,1,0,0,0,[1|>:ACER&] [2|N@TAn ] [3|L@B@n ] [4|L:L;>@H BIT.OW ]
Genesis,46,25,46,2,NTN[,,10,produce; yield; give [4|to Rachel daughter~him],!,,1,0,1,0,0,0,[1|>:ACER&] [2|N@TAn ] [3|L@B@n ] [4|L:R@X;L B.IT.OW ]
Genesis,47,11,36,1,NTN[,,0i,produce for; yield for; give to [3|to~them:mm],!,,0,0,0,1,0,0,[1|WA] [2|J.IT.;n ] [3|L@HEm ] [4|>:AXUZ.@H B.:>EREy MIY:RAJIm B.:M;JVAB H@>@REy B.:>EREy RA<:M:S;S ]
Genesis,47,16,50,1,NTN[,,0i,produce for; yield for; give to [3|to~you:mm],!,,0,0,0,1,0,0,[1|W:] [2|>ET.:N@H ] [3|L@KEm ] [4|B.:MIQ:N;JKEm ]
Genesis,47,17,53,1,NTN[,,1i,give [5|bread] to [3|to~them:mm],!,,1,0,1,1,0,0,[1|WA] [2|J.IT.;n ] [3|L@HEm ] [4|JOWS;p ] [5|LEXEm ] [6|B.AS.W.SIJm W.B:MIQ:N;H HAY.O>n W.B:MIQ:N;H HAB.@Q@R W.BAX:AMORIJm ]
Genesis,47,19,66,1,NTN[,,10,produce; yield; give [3|seed],!,,1,0,1,0,0,0,[1|W:] [2|TEn&] [3|ZERA< ]
Genesis,47,22,77,2,NTN[,,0i,produce for; yield for; give to [3|to~them:mm],!,,0,0,0,1,0,0,[1|>:ACER ] [2|N@TAn ] [3|L@HEm ] [4|P.AR:<OH ]
Genesis,47,24,84,1,NTN[,,2,make  (to be (as)/to become/to do) [3|fifth part] [4|to pharaoh],!,,2,0,2,0,0,0,[1|W.] [2|N:TAT.Em ] [3|X:AMIJCIJT ] [4|L:PAR:<OH ]
Genesis,48,4,16,1,NTN[,,2,make  (to be (as)/to become/to do) [2|give~you:m] [3|to assembly people],!,,2,0,2,0,0,0,[1|W.] [2|N:TAT.IJk@ ] [3|LIQ:HAL <AM.IJm ]
Genesis,48,4,17,1,NTN[,,2,make [3|& the earth the this] (to be (as)/to become/to do) [4|to seed~you:m after~you:m] [5|land property eternity],!,,3,1,2,0,0,0,[1|W:] [2|N@TAT.IJ ] [3|>ET&H@>@REy HAZ.O>T ] [4|L:ZAR:<:Ak@ >AX:AREJk@ ] [5|>:AXUZ.AT <OWL@m00
]
Genesis,48,9,28,2,NTN[,,0i,produce for; yield for; give to [3|to~me],!,,0,0,0,1,1,1,[1|>:ACER&] [2|N@TAn&] [3|LIJ ] [4|>:ELOHIJm ] [5|B.@ZEH ]
Genesis,48,22,78,1,NTN[,,1i,give [5|shoulder one] to [4|to~you:m],!,,1,0,1,1,0,0,[1|WA] [2|>:ANIJ ] [3|N@TAT.IJ ] [4|L:k@ ] [5|C:KEm >AXAD ] [6|<AL&>AXEJk@ ]
Genesis,49,20,45,3,NTN[,,10,produce; yield; give [4|dainty king],!,,1,0,1,0,0,0,[1|W:] [2|HW.> ] [3|JIT.;n ] [4|MA<:ADAN.;J&MELEk:00 S 
]
Genesis,49,21,46,2,NTN[,,10,produce; yield; give [3|antler antlers],!,,1,0,1,0,0,0,[1|HA] [2|N.OT;n ] [3|>IM:R;J&C@PER00 S 
]
Exodus,2,9,35,1,NTN[,,10,produce; yield; give [4|& hire~you:f],!,,1,0,1,0,0,0,[1|WA] [2|>:ANIJ ] [3|>ET.;n ] [4|>ET&F:K@R;k: ]
Exodus,2,21,92,1,NTN[,,2,make  (to be (as)/to become/to do) [3|& Zipporah daughter~him] [4|to Moses],!,,2,0,2,0,0,0,[1|WA] [2|J.IT.;n ] [3|>ET&YIP.OR@H BIT.OW ] [4|L:MOCEH00
]
Exodus,3,19,79,2,NTN[,,10,produce; yield; give [4|&~you:mm],!,,1,0,1,0,0,0,[1|K.IJ ] [2|LO>&] [3|JIT.;n ] [4|>ET:KEm ] [5|MELEk: MIY:RAJIm ]
Exodus,3,21,83,1,NTN[,,10,produce; yield; give [3|& grace the people the this],!,,1,0,1,0,0,0,[1|W:] [2|N@TAT.IJ ] [3|>ET&X;n H@<@m&HAZ.EH ] [4|B.:<;JN;J MIY:R@JIm ]
Exodus,5,7,22,2,NTN[,,2,make  (to be (as)/to become/to do) [2|straw] [3|to the people],!,,2,0,2,0,0,0,[1|L@T;T ] [2|T.EBEn ] [3|L@<@m ]
Exodus,5,10,37,1,NTN[,,1i,give [4|straw] to [3|to~you:mm],!,,1,0,1,1,0,0,[1|>;JNEN.IJ ] [2|NOT;n ] [3|L@KEm ] [4|T.EBEn00
]
Exodus,5,18,63,1,NTN[,,10,produce; yield; give [2|quantity brick],!,,1,0,1,0,0,0,[1|W:] [2|TOKEn L:B;NIJm ] [3|T.IT.;N.W.00
]
Exodus,5,21,68,3,NTN[,,1l,place [2|dagger] ... [3|in hand~them:mm],!,,1,0,1,0,1,1,[1|L@TET&] [2|XEREB ] [3|B.:J@D@m ]
Exodus,6,4,10,2,NTN[,,1i,give [3|& earth Canaan & earth neighbourhood~them:mm] to [2|to~them:mm],!,,1,0,1,1,0,0,[1|L@T;T ] [2|L@HEm ] [3|>ET&>EREy K.:N@<An >;T >EREy M:GUR;JHEm ]
Exodus,6,8,22,3,NTN[,,2,make  (to be (as)/to become/to do) [2|&~her] [3|to Abraham to Isaac and to Jacob],!,,2,0,2,0,0,0,[1|L@T;T ] [2|>OT@H. ] [3|L:>AB:R@H@m L:JIY:X@Q W.L:JA<:AQOB ]
Exodus,6,8,23,1,NTN[,,2,make [3|&~her] (to be (as)/to become/to do) [5|possession],!,,2,1,1,1,0,0,[1|W:] [2|N@TAT.IJ ] [3|>OT@H. ] [4|L@KEm ] [5|MOWR@C@H ]
Exodus,7,1,3,1,NTN[,,2,make [1|give~you:m] (to be (as)/to become/to do) [2|god(s)] [3|to pharaoh],!,,3,1,2,0,0,0,[1|N:TAT.IJk@ ] [2|>:ELOHIJm ] [3|L:PAR:<OH ]
Exodus,7,4,11,1,NTN[,,10,produce; yield; give [3|& hand~me],!,,1,0,1,0,0,0,[1|W:] [2|N@TAT.IJ ] [3|>ET&J@DIJ ] [4|B.:MIY:R@JIm ]
Exodus,7,9,20,1,NTN[,,1i,give [3|sign] to [2|to~you:mm],!,,1,0,1,1,0,0,[1|T.:NW. ] [2|L@KEm ] [3|MOWP;T ]
Exodus,9,23,64,1,NTN[,,10,produce; yield; give [4|sound and hail],!,,1,0,1,0,0,0,[1|WA] [2|JHW@H ] [3|N@TAn ] [4|QOLOT W.B@R@D ]
Exodus,10,25,88,1,NTN[,,1l,place [4|sacrifice and burnt-offering] ... [3|in hand~us],!,,1,0,1,0,1,1,[1|G.Am&>AT.@H ] [2|T.IT.;n ] [3|B.:J@D;NW. ] [4|Z:B@XIJm W:<OLOWT ]
Exodus,11,3,7,1,NTN[,,1l,place [4|& grace the people] ... [5|in eye Egypt],!,,1,0,1,0,1,1,[1|WA] [2|J.IT.;n ] [3|J:HW@H ] [4|>ET&X;n H@<@m ] [5|B.:<;JN;J MIY:R@JIm ]
Exodus,12,7,14,1,NTN[,wrn,0c,produce; yield; give [3|upon two the door-post and upon the lintel],?,[3|upon two the door-post and upon the lintel] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|N@T:NW. ] [3|<AL&C:T.;J HAM.:ZW.ZOT W:<AL&HAM.AC:QOWp ] [4|<AL HAB.@T.IJm ]
Exodus,12,23,64,1,NTN[,,10,produce; yield; give [4|the destruction],!,,1,0,1,0,0,0,[1|W:] [2|LO> ] [3|JIT.;n ] [4|HAM.AC:XIJT ]
Exodus,12,25,67,2,NTN[,,0i,produce for; yield for; give to [4|to~you:mm],!,,0,0,0,1,0,0,[1|>:ACER ] [2|JIT.;n ] [3|J:HW@H ] [4|L@KEm ]
Exodus,12,36,101,1,NTN[,,1l,place [4|& grace the people] ... [5|in eye Egypt],!,,1,0,1,0,1,1,[1|WA] [2|JHW@H ] [3|N@TAn ] [4|>ET&X;n H@<@m ] [5|B.:<;JN;J MIY:RAJIm ]
Exodus,13,5,10,3,NTN[,,0i,produce for; yield for; give to [2|to~you:m],!,,0,0,0,1,0,0,[1|L@TET ] [2|L@k: ]
Exodus,13,11,25,1,NTN[,,1i,give [2|give~her] to [3|to~you:m],!,,1,0,1,1,0,0,[1|W.] [2|N:T@N@H. ] [3|L@k:00
]
Exodus,16,3,5,1,NTN[,,10,produce; yield; give [2|die~us in hand YHWH in earth Egypt],!,,1,0,1,0,0,0,[1|MIJ&] [2|JIT.;n ]
Exodus,16,8,23,1,NTN[,,1i,give [5|flesh] to [3|to~you:mm],!,,1,0,1,1,0,0,[1|B.:T;T ] [2|J:HW@H ] [3|L@KEm ] [4|B.@<EREB ] [5|B.@F@R ]
Exodus,16,15,52,2,NTN[,,1i,give [5|to food] to [4|to~you:mm],!,,1,0,1,1,0,0,[1|>:ACER ] [2|N@TAn ] [3|J:HW@H ] [4|L@KEm ] [5|L:>@K:L@H00
]
Exodus,16,29,97,2,NTN[,,1i,give [5|the sabbath] to [4|to~you:mm],!,,1,0,1,1,0,0,[1|K.IJ&] [2|J:HW@H ] [3|N@TAn ] [4|L@KEm ] [5|HAC.AB.@T ]
Exodus,16,29,98,1,NTN[,,1i,give [6|bread day] to [4|to~you:mm],!,,1,0,1,1,0,0,[1|<AL&K.;n ] [2|HW.> ] [3|NOT;n ] [4|L@KEm ] [5|B.AJ.OWm HAC.IC.IJ ] [6|LEXEm JOWM@JIm ]
Exodus,16,33,111,1,NTN[,,1l,place [4|fullness the omer manna] ... [3|toward there],!,,1,0,1,0,1,1,[1|W:] [2|TEn&] [3|C@M.@H ] [4|M:LO>&H@<OMER M@n ]
Exodus,17,2,6,1,NTN[,,1i,give [3|water] to [2|to~us],!,,1,0,1,1,0,0,[1|T.:NW.&] [2|L@NW. ] [3|MAJIm ]
Exodus,18,25,64,1,NTN[,,2,make [3|&~them:mm] (to be (as)/to become/to do) [4|head upon the people chief thousand chief hundred chief five and chief ten],!,,2,1,1,0,0,0,[1|WA] [2|J.IT.;n ] [3|>OT@m ] [4|R@>CIJm <AL&H@<@m F@R;J >:AL@PIJm F@R;J M;>OWT F@R;J X:AMIC.IJm W:F@R;J <:AF@ROT00
]
Exodus,20,12,20,2,NTN[,,0i,produce for; yield for; give to [4|to~you:m],!,,0,0,0,1,0,0,[1|>:ACER&] [2|J:HW@H >:ELOHEJk@ ] [3|NOT;n ] [4|L@k:00 S 
]
Exodus,21,4,9,1,NTN[,,1i,give [5|woman] to [4|to~him],!,,1,0,1,1,0,0,[1|>Im&] [2|>:ADON@JW ] [3|JIT.En&] [4|LOW ] [5|>IC.@H ]
Exodus,21,19,55,1,NTN[,,10,produce; yield; give [1|only inaction~him],!,,1,0,1,0,0,0,[1|RAQ CIB:T.OW ] [2|JIT.;n ]
Exodus,21,22,68,1,NTN[,,00,(act of) producing; yielding; giving (in itself),!,,0,0,0,0,0,0,[1|W:] [2|N@TAn ] [3|B.IP:LILIJm00
]
Exodus,21,23,70,1,NTN[,,10,produce; yield; give [3|soul],!,,1,0,1,0,0,0,[1|W:] [2|N@TAT.@H ] [3|NEPEC ] [4|T.AXAT N@PEC00
]
Exodus,21,30,88,1,NTN[,,10,produce; yield; give [3|ransom soul~him],!,,1,0,1,0,0,0,[1|W:] [2|N@TAn ] [3|P.ID:JOn NAP:COW ] [4|K.:KOL ]
Exodus,21,32,93,1,NTN[,,2,make  (to be (as)/to become/to do) [1|silver three shekel] [3|to lord~him],!,,2,0,2,0,0,0,[1|K.ESEp 05 C:LOCIJm C:Q@LIJm ] [2|JIT.;n ] [3|LA>DON@JW ]
Exodus,22,6,20,1,NTN[,,1i,give [5|silver or tool] to [4|to fellow~him],!,,1,0,1,1,0,0,[1|K.IJ&] [2|JIT.;n ] [3|>IJC ] [4|>EL&R;<;HW. ] [5|K.ESEp >OW&K;LIJm ]
Exodus,22,9,29,1,NTN[,,1i,give [5|he-ass or bullock or lamb and whole cattle] to [4|to fellow~him],!,,1,0,1,1,0,0,[1|K.IJ&] [2|JIT.;n ] [3|>IJC ] [4|>EL&R;<;HW. ] [5|X:AMOWR >OW&COWR >OW&FEH W:K@L&B.:H;M@H ]
Exodus,22,16,55,2,NTN[,,1i,give [1|to give~her] to [2|to~him],!,,1,0,1,1,0,0,[1|L:TIT.@H. ] [2|LOW ]
Exodus,22,28,85,1,NTN[,,1i,give [1|first-born son~you:m] to [3|to~me],!,,1,0,1,1,0,0,[1|B.:KOWR B.@NEJk@ ] [2|T.IT.En&] [3|L.IJ00
]
Exodus,22,29,88,1,NTN[,,1i,give [2|give~him] to [3|to~me],!,,1,0,1,1,0,0,[1|B.AJ.OWm HAC.:MIJNIJ ] [2|T.IT.:NOW&] [3|LIJ00
]
Exodus,23,27,70,1,NTN[,,2,make [3|& whole be hostile~you:m] (to be (as)/to become/to do) [5|neck],!,,2,1,1,1,0,0,[1|W:] [2|N@TAT.IJ ] [3|>ET&K.@L&>OJ:BEJk@ ] [4|>;LEJk@ ] [5|<OREp00
]
Exodus,23,31,78,1,NTN[,,1l,place [4|& sit the earth] ... [3|in hand~you:mm],!,,1,0,1,0,1,1,[1|K.IJ 05 ] [2|>ET.;n ] [3|B.:JED:KEm ] [4|>;T JOC:B;J H@>@REy ]
Exodus,24,12,39,1,NTN[,,1i,give [4|& tablet the stone and the instruction and the commandment] to [3|to~you:m],!,,1,0,1,1,0,0,[1|W:] [2|>ET.:N@H ] [3|L:k@ ] [4|>ET&LUXOT H@>EBEn W:HAT.OWR@H W:HAM.IY:W@H ]
Exodus,25,12,17,1,NTN[,wrn,0c,produce; yield; give [3|upon four foot~him],?,[3|upon four foot~him] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|N@TAT.@H ] [3|<AL >AR:B.A< P.A<:AMOT@JW ]
Exodus,25,16,25,1,NTN[,wrn,1c,make [4|& the reminder] (to be (as)/to become/to do) [3|to the ark],?,[3|to the ark] taken as extra direct object besides [4|& the reminder],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>EL&H@>@ROn ] [4|>;T H@<;DUT ]
Exodus,25,16,25,2,NTN[,,0i,produce for; yield for; give to [3|to~you:m],!,,0,0,0,1,0,0,[1|>:ACER ] [2|>ET.;n ] [3|>;LEJk@00
]
Exodus,25,21,36,1,NTN[,wrn,1c,make [3|& the cover] (to be (as)/to become/to do) [4|upon the ark],?,[4|upon the ark] taken as extra direct object besides [3|& the cover],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>ET&HAK.AP.ORET ] [4|<AL&H@>@ROn ] [5|MIL:M@<:L@H ]
Exodus,25,21,37,1,NTN[,wrn,1c,make [4|& the reminder] (to be (as)/to become/to do) [2|to the ark],?,[2|to the ark] taken as extra direct object besides [4|& the reminder],1,0,1,0,0,1,[1|W:] [2|>EL&H@>@ROn ] [3|T.IT.;n ] [4|>ET&H@<;DUT ]
Exodus,25,21,37,2,NTN[,,0i,produce for; yield for; give to [3|to~you:m],!,,0,0,0,1,0,0,[1|>:ACER ] [2|>ET.;n ] [3|>;LEJk@00
]
Exodus,25,26,49,1,NTN[,wrn,1c,make [3|& the sealing ring] (to be (as)/to become/to do) [4|upon four the corner],?,[4|upon four the corner] taken as extra direct object besides [3|& the sealing ring],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>ET&HAV.AB.@<OT ] [4|<AL >AR:B.A< HAP.;>OT ]
Exodus,25,30,56,1,NTN[,wrn,1c,make [4|bread face] (to be (as)/to become/to do) [3|upon the table],?,[3|upon the table] taken as extra direct object besides [4|bread face],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|<AL&HAC.UL:X@n ] [4|LEXEm P.@NIJm ] [5|L:P@NAJ ] [6|T.@MIJD00 P 
]
Exodus,26,32,56,1,NTN[,wrn,1c,make [3|&~her] (to be (as)/to become/to do) [4|upon four pillar acacia],?,[4|upon four pillar acacia] taken as extra direct object besides [3|&~her],1,0,1,0,0,1,[1|W:] [2|N@TAT.@H ] [3|>OT@H. ] [4|<AL&>AR:B.@<@H <AM.W.D;J CIV.IJm ] [5|<AL&>AR:B.@<@H >AD:N;J&K@SEp00
]
Exodus,26,33,57,1,NTN[,,1l,place [3|& the curtain] ... [4|under part the hook],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@H ] [3|>ET&HAP.@ROKET ] [4|T.AXAT HAQ.:R@SIJm ]
Exodus,26,34,60,1,NTN[,wrn,1c,make [3|& the cover] (to be (as)/to become/to do) [4|upon ark the reminder],?,[4|upon ark the reminder] taken as extra direct object besides [3|& the cover],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>ET&HAK.AP.ORET ] [4|<AL >:AROWn H@<;DUT ] [5|B.:QODEC HAQ.:@D@CIJm00
]
Exodus,26,35,62,1,NTN[,,1l,place [2|the table] ... [4|upon side north],!,,1,0,1,0,1,1,[1|W:] [2|HAC.UL:X@n ] [3|T.IT.;n ] [4|<AL&YELA< Y@POWn00
]
Exodus,27,5,13,1,NTN[,,1l,place [3|&~her] ... [4|under part rim the altar],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@H ] [3|>OT@H. ] [4|T.AXAT K.AR:K.OB HAM.IZ:B.;XA ] [5|MIL.:M@V.@H ]
Exodus,28,14,22,1,NTN[,wrn,1c,make [3|& chain the rope] (to be (as)/to become/to do) [4|upon the settings],?,[4|upon the settings] taken as extra direct object besides [3|& chain the rope],1,0,1,0,0,1,[1|W:] [2|N@TAT.@H ] [3|>ET&CAR:C:ROT H@<:ABOTOT ] [4|<AL&HAM.IC:B.:YOT00 S 
]
Exodus,28,23,39,1,NTN[,wrn,1c,make [3|& two the sealing ring] (to be (as)/to become/to do) [4|upon two end the breast-piece],?,[4|upon two end the breast-piece] taken as extra direct object besides [3|& two the sealing ring],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>ET&C:T.;J HAV.AB.@<OWT ] [4|<AL&C:N;J Q:YOWT HAXOCEn00
]
Exodus,28,24,40,1,NTN[,wrn,1c,make [3|& two rope the gold] (to be (as)/to become/to do) [4|upon two the sealing ring],?,[4|upon two the sealing ring] taken as extra direct object besides [3|& two rope the gold],1,0,1,0,0,1,[1|W:] [2|N@TAT.@H ] [3|>ET&C:T.;J <:ABOTOT HAZ.@H@B ] [4|<AL&C:T.;J HAV.AB.@<OT ] [5|>EL&Q:YOWT HAXOCEn00
]
Exodus,28,25,41,1,NTN[,wrn,1c,make [2|& two end two the rope] (to be (as)/to become/to do) [4|upon two the settings],?,[4|upon two the settings] taken as extra direct object besides [2|& two end two the rope],1,0,1,0,0,1,[1|W:] [2|>;T C:T.;J Q:YOWT C:T.;J H@<:ABOTOT ] [3|T.IT.;n ] [4|<AL&C:T.;J HAM.IC:B.:YOWT ]
Exodus,28,25,42,1,NTN[,err,0l,!not encountered!,-,,0,0,0,0,1,1,[1|W:] [2|N@TAT.@H ] [3|<AL&K.IT:POWT H@>;POD >EL&MW.L P.@N@JW00
]
Exodus,28,27,46,1,NTN[,wrn,1c,make [3|&~them:mm] (to be (as)/to become/to do) [4|upon two shoulder the ephod],?,[4|upon two shoulder the ephod] taken as extra direct object besides [3|&~them:mm],1,0,1,0,0,1,[1|W:] [2|N@TAT.@H ] [3|>OT@m ] [4|<AL&C:T.;J KIT:POWT H@>;POWD ] [5|MIL.:MAV.@H MIM.W.L P.@N@JW ] [6|L:<UM.AT MEX:B.AR:T.OW MIM.A<AL L:X;CEB H@>;POWD00
]
Exodus,28,30,50,1,NTN[,wrn,1c,make [4|& the <oracle device> and & the tummim] (to be (as)/to become/to do) [3|to breast-piece the justice],?,[3|to breast-piece the justice] taken as extra direct object besides [4|& the <oracle device> and & the tummim],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>EL&XOCEn HAM.IC:P.@V ] [4|>ET&H@>W.RIJm W:>ET&HAT.UM.IJm ]
Exodus,29,3,4,1,NTN[,wrn,1c,make [3|&~them:mm] (to be (as)/to become/to do) [4|upon basket one],?,[4|upon basket one] taken as extra direct object besides [3|&~them:mm],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>OWT@m ] [4|<AL&SAL >EX@D ]
Exodus,29,6,12,1,NTN[,wrn,1c,make [3|& consecration the holiness] (to be (as)/to become/to do) [4|upon the turban],?,[4|upon the turban] taken as extra direct object besides [3|& consecration the holiness],1,0,1,0,0,1,[1|W:] [2|N@TAT.@ ] [3|>ET&N;ZER HAQ.ODEC ] [4|<AL&HAM.IY:N@PET00
]
Exodus,29,12,26,1,NTN[,err,0l,!not encountered!,-,,0,0,0,0,1,1,[1|W:] [2|N@TAT.@H ] [3|<AL&QAR:NOT HAM.IZ:B.;XA ] [4|B.:>EY:B.@<Ek@ ]
Exodus,29,17,39,1,NTN[,wrn,0c,produce; yield; give [3|upon piece~him and upon head~him],?,[3|upon piece~him and upon head~him] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|N@TAT.@ ] [3|<AL&N:T@X@JW W:<AL&RO>COW00
]
Exodus,29,20,47,1,NTN[,wrn,0c,produce; yield; give [3|upon earlobe ear Aaron and upon earlobe ear son~him the right-hand and upon thumb hand~them:mm the right-hand and upon thumb foot~them:mm the right-hand],?,[3|upon earlobe ear Aaron and upon earlobe ear son~him the right-hand and upon thumb hand~them:mm the right-hand and upon thumb foot~them:mm the right-hand] taken as extra direct object besides ,0,0,0,0,0,1,[1|W:] [2|N@TAT.@H ] [3|<AL&T.:NW.k: >OZEn >AH:AROn W:<AL&T.:NW.k: >OZEn B.@N@JW HAJ:M@NIJT W:<AL&B.OHEn J@D@m HAJ:M@NIJT W:<AL&B.OHEn RAG:L@m HAJ:M@NIJT ]
Exodus,30,6,15,1,NTN[,,1l,place [3|&~him] ... [4|to face the curtain],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@H ] [3|>OTOW ] [4|LIP:N;J HAP.@ROKET ] [5|LIP:N;J HAK.AP.ORET ]
Exodus,30,12,28,1,NTN[,,10,produce; yield; give [3|to YHWH],!,,1,0,1,0,0,0,[1|W:] [2|N@T:NW. ] [3|LAJHW@H ]
Exodus,30,13,30,1,NTN[,,00,(act of) producing; yielding; giving (in itself),!,,0,0,0,0,0,0,[1|ZEH 05 MAX:AYIJT HAC.EQEL B.:CEQEL HAQ.ODEC ] [2|JIT.:NW. ] [3|K.@L&]
Exodus,30,14,33,1,NTN[,,10,produce; yield; give [3|contribution YHWH],!,,1,0,1,0,0,0,[1|K.OL MIB.En <EF:RIJm C@N@H W@M@<:L@H ] [2|JIT.;n ] [3|T.:RW.MAT J:HW@H00
]
Exodus,30,15,34,2,NTN[,,10,produce; yield; give [2|& contribution YHWH],!,,1,0,1,0,0,0,[1|L@T;T ] [2|>ET&T.:RW.MAT J:HW@H ]
Exodus,30,16,37,1,NTN[,,1l,place [3|&~him] ... [4|upon work tent appointment],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@ ] [3|>OTOW ] [4|<AL&<:ABODAT >OHEL MOW<;D ]
Exodus,30,18,41,1,NTN[,,1l,place [3|&~him] ... [4|interval tent appointment and interval the altar],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@ ] [3|>OTOW ] [4|B.;Jn&>OHEL MOW<;D W.B;Jn HAM.IZ:B.;XA ]
Exodus,30,18,42,1,NTN[,,1l,place [4|water] ... [3|toward there],!,,1,0,1,0,1,1,[1|W:] [2|N@TAT.@ ] [3|C@M.@H ] [4|M@JIm00
]
Exodus,30,33,66,3,NTN[,wrn,0c,produce; yield; give [4|from~him] [5|upon strange],?,[4|from~him] [5|upon strange] taken as extra direct object besides ,0,0,0,0,0,2,[1|WA] [2|>:ACER ] [3|JIT.;n ] [4|MIM.EN.W. ] [5|<AL&Z@R ]
Exodus,30,36,72,1,NTN[,err,0l,!not encountered!,-,,0,0,0,0,1,2,[1|W:] [2|N@TAT.@H ] [3|MIM.EN.@H ] [4|LIP:N;J H@<;DUT ] [5|B.:>OHEL MOW<;D ]
