passage	phrase_text	phrase_gloss	head	attributive	#words_mother	#nouns_mother
Genesis 41:7	אֵ֚ת שֶׁ֣בַע הַֽשִּׁבֳּלִ֔ים הַבְּרִיאֹ֖ות וְהַמְּלֵאֹ֑ות 	<object marker> seven the grain the fat and the full	שֶׁ֣בַע הַֽשִּׁבֳּלִ֔ים 	הַבְּרִיאֹ֖ות וְהַמְּלֵאֹ֑ות 	3	2
Genesis 41:12	נַ֣עַר עִבְרִ֗י עֶ֚בֶד לְשַׂ֣ר הַטַּבָּחִ֔ים 	boy Hebrew servant to chief the butcher	נַ֣עַר 	עִבְרִ֗י 	1	1
Genesis 41:18	שֶׁ֣בַע פָּרֹ֔ות בְּרִיאֹ֥ות בָּשָׂ֖ר וִיפֹ֣ת תֹּ֑אַר 	seven cow fat flesh and beautiful form	שֶׁ֣בַע פָּרֹ֔ות 	בְּרִיאֹ֥ות בָּשָׂ֖ר וִיפֹ֣ת תֹּ֑אַר 	2	2
Genesis 41:19	שֶֽׁבַע־פָּרֹ֤ות אֲחֵרֹות֙ דַּלֹּ֨ות וְרָעֹ֥ות תֹּ֛אַר מְאֹ֖ד וְרַקֹּ֣ות בָּשָׂ֑ר 	seven cow other poor and evil form might and thin flesh	שֶֽׁבַע־פָּרֹ֤ות 	אֲחֵרֹות֙ 	2	2
Genesis 41:20	הַפָּרֹ֔ות הָרַקֹּ֖ות וְהָרָעֹ֑ות 	the cow the thin and the evil	הַפָּרֹ֔ות 	הָרַקֹּ֖ות וְהָרָעֹ֑ות 	2	1
Genesis 41:20	אֵ֣ת שֶׁ֧בַע הַפָּרֹ֛ות הָרִאשֹׁנֹ֖ות הַבְּרִיאֹֽת׃ 	<object marker> seven the cow the first the fat	הַפָּרֹ֛ות 	הָרִאשֹׁנֹ֖ות הַבְּרִיאֹֽת׃ 	2	1
Genesis 41:23	שֶׁ֣בַע שִׁבֳּלִ֔ים צְנֻמֹ֥ות דַּקֹּ֖ות שְׁדֻפֹ֣ות קָדִ֑ים 	seven grain barren thin scorch east	שֶׁ֣בַע שִׁבֳּלִ֔ים 	צְנֻמֹ֥ות דַּקֹּ֖ות שְׁדֻפֹ֣ות קָדִ֑ים 	2	2
Genesis 41:24	הָשִׁבֳּלִ֣ים הַדַּקֹּ֔ת 	the grain the thin	הָשִׁבֳּלִ֣ים 	הַדַּקֹּ֔ת 	2	1
Genesis 41:24	אֵ֛ת שֶׁ֥בַע הַֽשִׁבֳּלִ֖ים הַטֹּבֹ֑ות 	<object marker> seven the grain the good	הַֽשִׁבֳּלִ֖ים 	הַטֹּבֹ֑ות 	2	1
Genesis 41:26	שֶׁ֧בַע פָּרֹ֣ת הַטֹּבֹ֗ת 	seven cow the good	שֶׁ֧בַע פָּרֹ֣ת 	הַטֹּבֹ֗ת 	2	2
Genesis 41:26	שֶׁ֤בַע הַֽשִּׁבֳּלִים֙ הַטֹּבֹ֔ת 	seven the grain the good	הַֽשִּׁבֳּלִים֙ 	הַטֹּבֹ֔ת 	2	1
Genesis 41:27	שֶׁ֣בַע הַ֠פָּרֹות הָֽרַקֹּ֨ות וְהָרָעֹ֜ת 	seven the cow the thin and the evil	שֶׁ֣בַע הַ֠פָּרֹות 	הָֽרַקֹּ֨ות וְהָרָעֹ֜ת 	3	2
Genesis 41:27	שֶׁ֤בַע הַֽשִׁבֳּלִים֙ הָרֵקֹ֔ות שְׁדֻפֹ֖ות הַקָּדִ֑ים 	seven the grain the empty scorch the east	שֶׁ֤בַע הַֽשִׁבֳּלִים֙ 	הָרֵקֹ֔ות שְׁדֻפֹ֖ות הַקָּדִ֑ים 	3	2
Genesis 41:29	שָׂבָ֥ע גָּדֹ֖ול 	satiety great	שָׂבָ֥ע 	גָּדֹ֖ול 	1	1
Genesis 41:33	אִ֖ישׁ נָבֹ֣ון וְחָכָ֑ם 	man understand and wise	אִ֖ישׁ 	נָבֹ֣ון וְחָכָ֑ם 	1	1
Genesis 41:35	אֶת־כָּל־אֹ֨כֶל֙ הַשָּׁנִ֣ים הַטֹּבֹ֔ת הַבָּאֹ֖ת הָאֵ֑לֶּה 	<object marker> whole food the year the good the come the these	הַשָּׁנִ֣ים 	הַטֹּבֹ֔ת 	2	1
Genesis 41:35	אֶת־כָּל־אֹ֨כֶל֙ הַשָּׁנִ֣ים הַטֹּבֹ֔ת הַבָּאֹ֖ת הָאֵ֑לֶּה 	<object marker> whole food the year the good the come the these	הַשָּׁנִ֣ים הַטֹּבֹ֔ת 	הַבָּאֹ֖ת 	4	1
Genesis 42:15	אֲחִיכֶ֥ם הַקָּטֹ֖ן 	brother the small	אֲחִיכֶ֥ם 	הַקָּטֹ֖ן 	1	1
Genesis 42:18	בַּיֹּ֣ום הַשְּׁלִישִׁ֔י 	in the day the third	יֹּ֣ום 	הַשְּׁלִישִׁ֔י 	2	1
Genesis 42:20	אֶת־אֲחִיכֶ֤ם הַקָּטֹן֙ 	<object marker> brother the small	אֲחִיכֶ֤ם 	הַקָּטֹן֙ 	1	1
Genesis 42:34	אֶת־אֲחִיכֶ֣ם הַקָּטֹן֮ 	<object marker> brother the small	אֲחִיכֶ֣ם 	הַקָּטֹן֮ 	1	1
Genesis 43:14	אֶת־אֲחִיכֶ֥ם אַחֵ֖ר וְאֶת־בִּנְיָמִ֑ין 	<object marker> brother other and <object marker> Benjamin	אֲחִיכֶ֥ם 	אַחֵ֖ר 	1	1
Genesis 43:22	כֶ֧סֶף אַחֵ֛ר 	silver other	כֶ֧סֶף 	אַחֵ֛ר 	1	1
Genesis 43:27	אֲבִיכֶ֥ם הַזָּקֵ֖ן 	father the old	אֲבִיכֶ֥ם 	הַזָּקֵ֖ן 	1	1
Genesis 43:29	אֲחִיכֶ֣ם הַקָּטֹ֔ן 	brother the small	אֲחִיכֶ֣ם 	הַקָּטֹ֔ן 	1	1
Genesis 44:20	אָ֣ב זָקֵ֔ן וְיֶ֥לֶד זְקֻנִ֖ים קָטָ֑ן 	father old and boy old age small	אָ֣ב 	זָקֵ֔ן 	1	1
Genesis 44:20	אָ֣ב זָקֵ֔ן וְיֶ֥לֶד זְקֻנִ֖ים קָטָ֑ן 	father old and boy old age small	יֶ֥לֶד זְקֻנִ֖ים 	קָטָ֑ן 	2	2
Genesis 44:23	אֲחִיכֶ֥ם הַקָּטֹ֖ן 	brother the small	אֲחִיכֶ֥ם 	הַקָּטֹ֖ן 	1	1
Genesis 44:26	אָחִ֨ינוּ הַקָּטֹ֤ן 	brother the small	אָחִ֨ינוּ 	הַקָּטֹ֤ן 	1	1
Genesis 44:26	אָחִ֥ינוּ הַקָּטֹ֖ן 	brother the small	אָחִ֥ינוּ 	הַקָּטֹ֖ן 	1	1
Genesis 45:7	לִפְלֵיטָ֖ה גְּדֹלָֽה׃ 	to escape great	פְלֵיטָ֖ה 	גְּדֹלָֽה׃ 	1	1
Genesis 46:3	לְגֹ֥וי גָּדֹ֖ול 	to people great	גֹ֥וי 	גָּדֹ֖ול 	1	1
Genesis 47:18	בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית 	in the year the second	שָּׁנָ֣ה 	הַשֵּׁנִ֗ית 	2	1
Genesis 48:16	מִכָּל־רָ֗ע 	from whole evil	כָּל־	רָ֗ע 	1	1
Genesis 48:19	אָחִ֤יו הַקָּטֹן֙ 	brother the small	אָחִ֤יו 	הַקָּטֹן֙ 	1	1
Genesis 49:21	אַיָּלָ֣ה שְׁלֻחָ֑ה 	doe send	אַיָּלָ֣ה 	שְׁלֻחָ֑ה 	1	1
Genesis 50:10	מִסְפֵּ֛ד גָּדֹ֥ול וְכָבֵ֖ד מְאֹ֑ד 	wailing great and heavy might	מִסְפֵּ֛ד 	גָּדֹ֥ול וְכָבֵ֖ד מְאֹ֑ד 	1	1
Genesis 50:11	אֵֽבֶל־כָּבֵ֥ד 	mourning rites heavy	אֵֽבֶל־	כָּבֵ֥ד 	1	1
Genesis 50:20	עַם־רָֽב׃ 	people much	עַם־	רָֽב׃ 	1	1
Exodus 1:8	מֶֽלֶךְ־חָדָ֖שׁ 	king new	מֶֽלֶךְ־	חָדָ֖שׁ 	1	1
Exodus 1:14	בַּעֲבֹדָ֣ה קָשָׁ֗ה בְּחֹ֨מֶר֙ וּבִלְבֵנִ֔ים וּבְכָל־עֲבֹדָ֖ה בַּשָּׂדֶ֑ה 	in work hard in clay and in brick and in whole work in the open field	עֲבֹדָ֣ה 	קָשָׁ֗ה 	1	1
Exodus 1:15	לַֽמְיַלְּדֹ֖ת הָֽעִבְרִיֹּ֑ת 	to the bear the Hebrew	מְיַלְּדֹ֖ת 	הָֽעִבְרִיֹּ֑ת 	2	0
Exodus 1:19	כַנָּשִׁ֛ים הַמִּצְרִיֹּ֖ת 	as the woman the Egyptian	נָּשִׁ֛ים 	הַמִּצְרִיֹּ֖ת 	2	1
Exodus 1:22	כָּל־הַבֵּ֣ן הַיִּלֹּ֗וד 	whole the son the new-born	הַבֵּ֣ן 	הַיִּלֹּ֗וד 	2	1
Exodus 2:6	נַ֖עַר בֹּכֶ֑ה 	boy weep	נַ֖עַר 	בֹּכֶ֑ה 	1	1
Exodus 2:11	אִ֣ישׁ מִצְרִ֔י 	man Egyptian	אִ֣ישׁ 	מִצְרִ֔י 	1	1
Exodus 2:11	אִישׁ־עִבְרִ֖י 	man Hebrew	אִישׁ־	עִבְרִ֖י 	1	1
Exodus 2:13	בַּיֹּ֣ום הַשֵּׁנִ֔י 	in the day the second	יֹּ֣ום 	הַשֵּׁנִ֔י 	2	1
Exodus 2:13	שְׁנֵֽי־אֲנָשִׁ֥ים עִבְרִ֖ים 	two man Hebrew	אֲנָשִׁ֥ים 	עִבְרִ֖ים 	1	1
Exodus 2:19	אִ֣ישׁ מִצְרִ֔י 	man Egyptian	אִ֣ישׁ 	מִצְרִ֔י 	1	1
Exodus 2:22	בְּאֶ֖רֶץ נָכְרִיָּֽה׃ פ  	in earth foreign	אֶ֖רֶץ 	נָכְרִיָּֽה׃ פ  	1	1
Exodus 2:23	בַיָּמִ֨ים הָֽרַבִּ֜ים הָהֵ֗ם 	in the day the much the they	יָּמִ֨ים 	הָֽרַבִּ֜ים 	2	1
Exodus 3:3	אֶת־הַמַּרְאֶ֥ה הַגָּדֹ֖ל הַזֶּ֑ה 	<object marker> the sight the great the this	הַמַּרְאֶ֥ה 	הַגָּדֹ֖ל 	2	1
Exodus 3:8	אֶל־אֶ֤רֶץ טֹובָה֙ וּרְחָבָ֔ה אֶל־אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ אֶל־מְקֹ֤ום הַֽכְּנַעֲנִי֙ וְהַ֣חִתִּ֔י וְהָֽאֱמֹרִי֙ וְהַפְּרִזִּ֔י וְהַחִוִּ֖י וְהַיְבוּסִֽי׃ 	to earth good and wide to earth flow milk and honey to place the Canaanite and the Hittite and the Amorite and the Perizzite and the Hivite and the Jebusite	אֶ֤רֶץ 	טֹובָה֙ וּרְחָבָ֔ה 	1	1
Exodus 3:8	אֶל־אֶ֤רֶץ טֹובָה֙ וּרְחָבָ֔ה אֶל־אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ אֶל־מְקֹ֤ום הַֽכְּנַעֲנִי֙ וְהַ֣חִתִּ֔י וְהָֽאֱמֹרִי֙ וְהַפְּרִזִּ֔י וְהַחִוִּ֖י וְהַיְבוּסִֽי׃ 	to earth good and wide to earth flow milk and honey to place the Canaanite and the Hittite and the Amorite and the Perizzite and the Hivite and the Jebusite	אֶ֛רֶץ 	זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ 	1	1
Exodus 3:17	אֶל־אֶ֤רֶץ הַֽכְּנַעֲנִי֙ וְהַ֣חִתִּ֔י וְהָֽאֱמֹרִי֙ וְהַפְּרִזִּ֔י וְהַחִוִּ֖י וְהַיְבוּסִ֑י אֶל־אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָֽשׁ׃ 	to earth the Canaanite and the Hittite and the Amorite and the Perizzite and the Hivite and the Jebusite to earth flow milk and honey	אֶ֛רֶץ 	זָבַ֥ת חָלָ֖ב וּדְבָֽשׁ׃ 	1	1
Exodus 3:19	בְּיָ֥ד חֲזָקָֽה׃ 	in hand strong	יָ֥ד 	חֲזָקָֽה׃ 	1	1
Exodus 4:8	לְקֹ֖ל הָאֹ֣ת הָרִאשֹׁ֑ון 	to sound the sign the first	הָאֹ֣ת 	הָרִאשֹׁ֑ון 	2	1
Exodus 4:8	לְקֹ֖ל הָאֹ֥ת הָאַחֲרֹֽון׃ 	to sound the sign the at the back	הָאֹ֥ת 	הָאַחֲרֹֽון׃ 	2	1
Exodus 6:1	בְיָ֤ד חֲזָקָה֙ 	in hand strong	יָ֤ד 	חֲזָקָה֙ 	1	1
Exodus 6:1	בְיָ֣ד חֲזָקָ֔ה 	in hand strong	יָ֣ד 	חֲזָקָ֔ה 	1	1
Exodus 6:6	בִּזְרֹ֣ועַ נְטוּיָ֔ה וּבִשְׁפָטִ֖ים גְּדֹלִֽים׃ 	in arm extend and in judgment great	זְרֹ֣ועַ 	נְטוּיָ֔ה 	1	1
Exodus 6:6	בִּזְרֹ֣ועַ נְטוּיָ֔ה וּבִשְׁפָטִ֖ים גְּדֹלִֽים׃ 	in arm extend and in judgment great	שְׁפָטִ֖ים 	גְּדֹלִֽים׃ 	1	1
Exodus 6:9	מִקֹּ֣צֶר ר֔וּחַ וּמֵעֲבֹדָ֖ה קָשָֽׁה׃ פ  	from shortness wind and from work hard	עֲבֹדָ֖ה 	קָשָֽׁה׃ פ  	1	1
Exodus 7:4	בִּשְׁפָטִ֖ים גְּדֹלִֽים׃ 	in judgment great	שְׁפָטִ֖ים 	גְּדֹלִֽים׃ 	1	1
Exodus 8:20	עָרֹ֣ב כָּבֵ֔ד 	swarm heavy	עָרֹ֣ב 	כָּבֵ֔ד 	1	1
Exodus 9:3	דֶּ֖בֶר כָּבֵ֥ד מְאֹֽד׃ 	pest heavy might	דֶּ֖בֶר 	כָּבֵ֥ד מְאֹֽד׃ 	1	1
Exodus 9:18	בָּרָ֖ד כָּבֵ֣ד מְאֹ֑ד 	hail heavy might	בָּרָ֖ד 	כָּבֵ֣ד מְאֹ֑ד 	1	1
Exodus 10:19	רֽוּחַ־יָם֙ חָזָ֣ק מְאֹ֔ד 	wind sea strong might	רֽוּחַ־יָם֙ 	חָזָ֣ק מְאֹ֔ד 	2	2
Exodus 11:6	צְעָקָ֥ה גְדֹלָ֖ה 	cry great	צְעָקָ֥ה 	גְדֹלָ֖ה 	1	1
Exodus 12:5	שֶׂ֥ה תָמִ֛ים זָכָ֥ר בֶּן־שָׁנָ֖ה 	lamb complete male son year	שֶׂ֥ה 	תָמִ֛ים זָכָ֥ר 	1	1
Exodus 12:15	אַ֚ךְ בַּיֹּ֣ום הָרִאשֹׁ֔ון 	only in the day the first	יֹּ֣ום 	הָרִאשֹׁ֔ון 	2	1
Exodus 12:16	בַיֹּ֤ום הָרִאשֹׁון֙ 	in the day the first	יֹּ֤ום 	הָרִאשֹׁון֙ 	2	1
Exodus 12:16	בַיֹּום֙ הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּום֙ 	הַשְּׁבִיעִ֔י 	2	1
Exodus 12:30	צְעָקָ֥ה גְדֹלָ֖ה 	cry great	צְעָקָ֥ה 	גְדֹלָ֖ה 	1	1
Exodus 12:38	גַם־עֵ֥רֶב רַ֖ב וְצֹ֣אן וּבָקָ֔ר מִקְנֶ֖ה כָּבֵ֥ד מְאֹֽד׃ 	even mixture much and cattle and cattle purchase heavy might	עֵ֥רֶב 	רַ֖ב 	1	1
Exodus 12:38	גַם־עֵ֥רֶב רַ֖ב וְצֹ֣אן וּבָקָ֔ר מִקְנֶ֖ה כָּבֵ֥ד מְאֹֽד׃ 	even mixture much and cattle and cattle purchase heavy might	מִקְנֶ֖ה 	כָּבֵ֥ד מְאֹֽד׃ 	1	1
Exodus 12:48	כָל־זָכָ֗ר 	whole male	כָל־	זָכָ֗ר 	1	1
Exodus 12:48	כָל־עָרֵ֖ל 	whole uncircumcised	כָל־	עָרֵ֖ל 	1	1
Exodus 13:5	אֶל־אֶ֣רֶץ הַֽ֠כְּנַעֲנִי וְהַחִתִּ֨י וְהָאֱמֹרִ֜י וְהַחִוִּ֣י וְהַיְבוּסִ֗י אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ 	to earth the Canaanite and the Hittite and the Amorite and the Hivite and the Jebusite earth flow milk and honey	אֶ֛רֶץ 	זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ 	1	1
Exodus 13:6	בַיֹּום֙ הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּום֙ 	הַשְּׁבִיעִ֔י 	2	1
Exodus 13:9	בְּיָ֣ד חֲזָקָ֔ה 	in hand strong	יָ֣ד 	חֲזָקָ֔ה 	1	1
Exodus 14:7	שֵׁשׁ־מֵאֹ֥ות רֶ֨כֶב֙ בָּח֔וּר וְכֹ֖ל רֶ֣כֶב מִצְרָ֑יִם 	six hundred chariot examine and whole chariot Egypt	רֶ֨כֶב֙ 	בָּח֔וּר 	1	1
Exodus 14:8	בְּיָ֥ד רָמָֽה׃ 	in hand be high	יָ֥ד 	רָמָֽה׃ 	1	1
Exodus 14:21	בְּר֨וּחַ קָדִ֤ים עַזָּה֙ 	in wind east strong	ר֨וּחַ קָדִ֤ים 	עַזָּה֙ 	2	2
Exodus 14:31	אֶת־הַיָּ֣ד הַגְּדֹלָ֗ה 	<object marker> the hand the great	הַיָּ֣ד 	הַגְּדֹלָ֗ה 	2	1
Exodus 15:10	בְּמַ֖יִם אַדִּירִֽים׃ 	in water mighty	מַ֖יִם 	אַדִּירִֽים׃ 	1	1
Exodus 16:1	בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י 	in five -teen day to the month the second	חֹ֣דֶשׁ 	הַשֵּׁנִ֔י 	2	1
Exodus 16:5	בַּיֹּ֣ום הַשִּׁשִּׁ֔י 	in the day the sixth	יֹּ֣ום 	הַשִּׁשִּׁ֔י 	2	1
Exodus 16:14	דַּ֣ק מְחֻסְפָּ֔ס 	thin crackle	דַּ֣ק 	מְחֻסְפָּ֔ס 	1	0
Exodus 16:22	בַּיֹּ֣ום הַשִּׁשִּׁ֗י 	in the day the sixth	יֹּ֣ום 	הַשִּׁשִּׁ֗י 	2	1
Exodus 16:26	בַיֹּ֧ום הַשְּׁבִיעִ֛י 	in the day the seventh	יֹּ֧ום 	הַשְּׁבִיעִ֛י 	2	1
Exodus 16:27	בַּיֹּ֣ום הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּ֣ום 	הַשְּׁבִיעִ֔י 	2	1
Exodus 16:29	בַּיֹּ֥ום הַשִּׁשִּׁ֖י 	in the day the sixth	יֹּ֥ום 	הַשִּׁשִּׁ֖י 	2	1
Exodus 16:29	בַּיֹּ֥ום הַשְּׁבִיעִֽי׃ 	in the day the seventh	יֹּ֥ום 	הַשְּׁבִיעִֽי׃ 	2	1
Exodus 16:30	בַּיֹּ֥ום הַשְּׁבִעִֽי׃ 	in the day the seventh	יֹּ֥ום 	הַשְּׁבִעִֽי׃ 	2	1
Exodus 16:35	אֶל־אֶ֣רֶץ נֹושָׁ֑בֶת 	to earth sit	אֶ֣רֶץ 	נֹושָׁ֑בֶת 	1	1
Exodus 18:3	בְּאֶ֖רֶץ נָכְרִיָּֽה׃ 	in earth foreign	אֶ֖רֶץ 	נָכְרִיָּֽה׃ 	1	1
Exodus 18:21	אַנְשֵׁי־חַ֜יִל יִרְאֵ֧י אֱלֹהִ֛ים אַנְשֵׁ֥י אֱמֶ֖ת שֹׂ֣נְאֵי בָ֑צַע 	man power afraid god(s) man trustworthiness hate profit	אַנְשֵׁי־חַ֜יִל 	יִרְאֵ֧י אֱלֹהִ֛ים 	2	2
Exodus 18:21	אַנְשֵׁי־חַ֜יִל יִרְאֵ֧י אֱלֹהִ֛ים אַנְשֵׁ֥י אֱמֶ֖ת שֹׂ֣נְאֵי בָ֑צַע 	man power afraid god(s) man trustworthiness hate profit	אַנְשֵׁ֥י אֱמֶ֖ת 	שֹׂ֣נְאֵי בָ֑צַע 	2	2
Exodus 18:22	כָּל־הַדָּבָ֤ר הַגָּדֹל֙ 	whole the word the great	הַדָּבָ֤ר 	הַגָּדֹל֙ 	2	1
Exodus 18:22	כָל־הַדָּבָ֥ר הַקָּטֹ֖ן 	whole the word the small	הַדָּבָ֥ר 	הַקָּטֹ֖ן 	2	1
Exodus 18:26	אֶת־הַדָּבָ֤ר הַקָּשֶׁה֙ 	<object marker> the word the hard	הַדָּבָ֤ר 	הַקָּשֶׁה֙ 	2	1
Exodus 18:26	כָל־הַדָּבָ֥ר הַקָּטֹ֖ן 	whole the word the small	הַדָּבָ֥ר 	הַקָּטֹ֖ן 	2	1
Exodus 19:1	בַּחֹ֨דֶשׁ֙ הַשְּׁלִישִׁ֔י 	in the month the third	חֹ֨דֶשׁ֙ 	הַשְּׁלִישִׁ֔י 	2	1
Exodus 19:6	מַמְלֶ֥כֶת כֹּהֲנִ֖ים וְגֹ֣וי קָדֹ֑ושׁ 	kingdom priest and people holy	גֹ֣וי 	קָדֹ֑ושׁ 	1	1
Exodus 19:11	לַיֹּ֣ום הַשְּׁלִישִׁ֑י 	to the day the third	יֹּ֣ום 	הַשְּׁלִישִׁ֑י 	2	1
Exodus 19:11	בַּיֹּ֣ום הַשְּׁלִישִׁ֗י 	in the day the third	יֹּ֣ום 	הַשְּׁלִישִׁ֗י 	2	1
Exodus 19:16	בַיֹּ֨ום הַשְּׁלִישִׁ֜י 	in the day the third	יֹּ֨ום 	הַשְּׁלִישִׁ֜י 	2	1
Exodus 19:16	קֹלֹ֨ת וּבְרָקִ֜ים וְעָנָ֤ן כָּבֵד֙ 	sound and lightning and cloud heavy	עָנָ֤ן 	כָּבֵד֙ 	1	1
Exodus 19:16	קֹ֥ל שֹׁפָ֖ר חָזָ֣ק מְאֹ֑ד 	sound horn strong might	קֹ֥ל שֹׁפָ֖ר 	חָזָ֣ק מְאֹ֑ד 	2	2
Exodus 20:3	אֱלֹהִ֥֨ים אֲחֵרִ֖֜ים 	god(s) other	אֱלֹהִ֥֨ים 	אֲחֵרִ֖֜ים 	1	1
Exodus 20:5	אֵ֣ל קַנָּ֔א 	god jealous	אֵ֣ל 	קַנָּ֔א 	1	1
Exodus 20:11	בַּיֹּ֣ום הַשְּׁבִיעִ֑י 	in the day the seventh	יֹּ֣ום 	הַשְּׁבִיעִ֑י 	2	1
Exodus 21:2	עֶ֣בֶד עִבְרִ֔י 	servant Hebrew	עֶ֣בֶד 	עִבְרִ֔י 	1	1
Exodus 21:8	לְעַ֥ם נָכְרִ֛י 	to people foreign	עַ֥ם 	נָכְרִ֛י 	1	1
Exodus 21:22	אִשָּׁ֤ה הָרָה֙ 	woman pregnant	אִשָּׁ֤ה 	הָרָה֙ 	1	1
Exodus 21:29	שֹׁור֩ נַגָּ֨ח 	bullock goring	שֹׁור֩ 	נַגָּ֨ח 	1	1
Exodus 21:35	אֶת־הַשֹּׁ֤ור הַחַי֙ 	<object marker> the bullock the alive	הַשֹּׁ֤ור 	הַחַי֙ 	2	1
Exodus 21:36	שֹׁ֣ור נַגָּ֥ח 	bullock goring	שֹׁ֣ור 	נַגָּ֥ח 	1	1
Exodus 22:29	בַּיֹּ֥ום הַשְּׁמִינִ֖י 	in the day the eighth	יֹּ֥ום 	הַשְּׁמִינִ֖י 	2	1
Exodus 23:12	בַיֹּ֥ום הַשְּׁבִיעִ֖י 	in the day the seventh	יֹּ֥ום 	הַשְּׁבִיעִ֖י 	2	1
Exodus 23:13	שֵׁ֨ם אֱלֹהִ֤ים אֲחֵרִים֙ 	name god(s) other	אֱלֹהִ֤ים 	אֲחֵרִים֙ 	1	1
Exodus 24:16	בַּיֹּ֥ום הַשְּׁבִיעִ֖י 	in the day the seventh	יֹּ֥ום 	הַשְּׁבִיעִ֖י 	2	1
Exodus 24:17	כְּאֵ֥שׁ אֹכֶ֖לֶת 	as fire eat	אֵ֥שׁ 	אֹכֶ֖לֶת 	1	1
Exodus 25:5	עֹרֹ֨ת אֵילִ֧ם מְאָדָּמִ֛ים וְעֹרֹ֥ת תְּחָשִׁ֖ים וַעֲצֵ֥י שִׁטִּֽים׃ 	skin ram, despot be ruddy and skin tachash-skin and tree acacia	עֹרֹ֨ת אֵילִ֧ם 	מְאָדָּמִ֛ים 	2	2
Exodus 25:11	זָהָ֣ב טָהֹ֔ור 	gold pure	זָהָ֣ב 	טָהֹ֔ור 	1	1
Exodus 25:12	עַל־צַלְעֹ֖ו הַשֵּׁנִֽית׃ 	upon side the second	צַלְעֹ֖ו 	הַשֵּׁנִֽית׃ 	1	1
Exodus 25:17	כַפֹּ֖רֶת זָהָ֣ב טָהֹ֑ור 	cover gold pure	זָהָ֣ב 	טָהֹ֑ור 	1	1
Exodus 25:24	זָהָ֣ב טָהֹ֑ור 	gold pure	זָהָ֣ב 	טָהֹ֑ור 	1	1
Exodus 25:29	זָהָ֥ב טָהֹ֖ור 	gold pure	זָהָ֥ב 	טָהֹ֖ור 	1	1
Exodus 25:31	מְנֹרַ֖ת זָהָ֣ב טָהֹ֑ור 	lamp stand gold pure	זָהָ֣ב 	טָהֹ֑ור 	1	1
Exodus 25:32	מִצִּדָּ֖הּ הַשֵּׁנִֽי׃ 	from side the second	צִּדָּ֖הּ 	הַשֵּׁנִֽי׃ 	1	1
Exodus 25:33	שְׁלֹשָׁ֣ה גְ֠בִעִים מְֽשֻׁקָּדִ֞ים 	three cup almond-like	שְׁלֹשָׁ֣ה גְ֠בִעִים 	מְֽשֻׁקָּדִ֞ים 	2	2
Exodus 25:33	שְׁלֹשָׁ֣ה גְבִעִ֗ים מְשֻׁקָּדִ֛ים 	three cup almond-like	שְׁלֹשָׁ֣ה גְבִעִ֗ים 	מְשֻׁקָּדִ֛ים 	2	2
Exodus 25:34	אַרְבָּעָ֣ה גְבִעִ֑ים מְשֻׁקָּדִ֔ים 	four cup almond-like	אַרְבָּעָ֣ה גְבִעִ֑ים 	מְשֻׁקָּדִ֔ים 	2	2
Exodus 25:36	מִקְשָׁ֥ה אַחַ֖ת זָהָ֥ב טָהֹֽור׃ 	hammered work one gold pure	זָהָ֥ב 	טָהֹֽור׃ 	1	1
Exodus 25:38	זָהָ֥ב טָהֹֽור׃ 	gold pure	זָהָ֥ב 	טָהֹֽור׃ 	1	1
Exodus 25:39	כִּכָּ֛ר זָהָ֥ב טָהֹ֖ור 	disk gold pure	זָהָ֥ב 	טָהֹ֖ור 	1	1
Exodus 26:1	שֵׁ֣שׁ מָשְׁזָ֗ר וּתְכֵ֤לֶת וְאַרְגָּמָן֙ וְתֹלַ֣עַת שָׁנִ֔י כְּרֻבִ֛ים מַעֲשֵׂ֥ה חֹשֵׁ֖ב 	linen twist and purple wool and purple-wool and worm scarlet cherub deed account	שֵׁ֣שׁ 	מָשְׁזָ֗ר 	1	1
Exodus 26:4	בִּשְׂפַ֣ת הַיְרִיעָ֔ה הַקִּ֣יצֹונָ֔ה 	in lip the curtain the outermost	הַיְרִיעָ֔ה 	הַקִּ֣יצֹונָ֔ה 	2	1
Exodus 26:4	בַּמַּחְבֶּ֖רֶת הַשֵּׁנִֽית׃ 	in the junction the second	מַּחְבֶּ֖רֶת 	הַשֵּׁנִֽית׃ 	2	1
Exodus 26:5	בַּמַּחְבֶּ֣רֶת הַשֵּׁנִ֑ית 	in the junction the second	מַּחְבֶּ֣רֶת 	הַשֵּׁנִ֑ית 	2	1
